timestamp,cylinder number,customer,job number,grain screened,ink color,proof on ctd ink,blade mfg,cylinder division,paper,ink,direct steam,solvent type,type on cylinder,press type,press,unit number,cylinder size,paper mill location,plating tank,proof cut,viscosity,caliper,ink temperature,humifity,roughness,blade pressure,varnish pct,press speed,ink pct,solvent pct,ESA Voltage,ESA Amperage,wax,hardener,roller durometer,current density,anode space ratio,chrome content,band type
62,234,49,47105.0,2,1,2,1,1,1,0,1,0,1,1,813.0,10.0,1,2,1911.0,55.0,47.0,4,15.5,74.0,0.7243334970530452,30.907563025210084,0.0,1600.0,62.5,37.5,0.0,0.0,2.5,1.0,40.0,35.0,106.25,100.0,1
62,238,49,47105.0,2,1,2,1,1,1,0,1,0,1,1,813.0,9.0,1,2,1910.0,55.0,47.0,2,14.0,71.0,0.7243334970530452,30.907563025210084,0.0,1600.0,62.5,37.5,0.0,0.0,2.5,0.7,40.0,40.0,90.3,100.0,1
64,81,49,47105.0,2,1,2,1,1,2,2,1,0,1,3,816.0,9.0,1,2,1910.0,65.0,60.0,6,14.5,80.0,0.25,38.0,15.8,1900.0,49.5,34.6,0.0,0.0,2.9,0.7,40.0,40.0,103.3,100.0,1
64,38,49,47105.0,2,1,2,1,1,2,2,1,0,1,3,816.0,2.0,1,2,1910.0,60.0,60.0,6,14.0,76.0,0.375,30.0,10.3,1900.0,51.5,38.1,5.0,0.0,2.6,1.1,40.0,40.0,103.3,100.0,1
67,215,59,34551.0,1,1,2,1,1,1,0,1,0,0,3,815.0,1.0,2,0,1910.0,40.0,49.0,6,14.0,82.0,0.625,30.0,0.0,2150.0,65.2,34.8,1.0,0.0,2.5,0.9,30.0,40.0,93.75,90.0,0
70,108,44,36197.0,1,1,2,1,1,2,0,1,0,0,3,815.0,1.0,3,2,1910.0,55.0,50.0,0,14.0,80.0,0.625,32.0,8.0,2000.0,60.0,32.0,0.0,0.0,2.5,0.9,35.0,40.0,93.55,90.0,0
70,108,44,36197.0,1,1,2,1,1,2,0,1,0,1,3,815.0,1.0,3,2,1910.0,55.0,48.0,11,14.5,76.0,0.5,30.0,8.0,2000.0,60.0,32.0,0.0,0.0,2.5,1.0,35.0,40.0,93.55,90.0,0
71,357,61,25441.0,2,1,2,1,1,2,2,1,0,0,2,821.0,7.0,3,2,1910.0,55.0,50.0,6,17.0,89.0,1.0,22.0,10.4,1650.0,52.1,37.5,0.75,0.0,2.5,1.1,34.0,40.0,93.55,90.0,0
70,92,44,36197.0,1,1,2,1,1,2,2,1,0,1,3,816.0,2.0,3,5,1911.0,55.0,50.0,2,17.0,78.0,0.25,32.0,9.7,1900.0,52.2,38.1,0.0,0.0,3.0,0.9,35.0,40.0,96.97,90.0,0
69,306,60,34754.0,1,1,1,1,1,1,0,1,0,1,2,824.0,2.0,3,0,1910.0,42.5,48.0,2,16.0,70.0,0.8125,35.0,0.0,2050.0,66.7,33.3,2.0,0.0,1.7,1.0,30.0,40.0,93.55,90.0,1
69,302,60,34754.0,1,1,1,1,1,1,0,1,0,0,2,824.0,9.0,3,0,1910.0,42.5,48.0,2,15.0,76.0,0.875,30.0,3.6,2050.0,60.2,36.2,0.0,0.0,2.5,1.0,30.0,40.0,93.55,90.0,1
68,319,63,36578.0,1,1,2,1,1,1,0,1,0,0,2,827.0,9.0,3,5,1911.0,35.0,48.0,4,14.5,76.0,0.75,20.0,0.0,2225.0,62.5,37.5,4.0,0.0,2.7,1.2,33.0,40.0,106.25,90.0,1
68,291,63,36578.0,1,1,2,1,1,1,0,1,0,0,2,827.0,2.0,3,5,1911.0,35.0,48.0,8,14.5,74.0,0.75,20.0,0.0,2225.0,62.5,37.5,4.0,0.0,2.0,1.2,33.0,40.0,106.25,90.0,1
68,217,59,34551.0,1,1,2,1,1,1,0,1,0,1,3,815.0,9.0,2,0,1910.0,30.0,48.0,4,15.0,88.0,0.75,35.0,7.7,1823.359168241966,57.7,34.6,0.0,0.0,2.8,0.8,30.0,40.0,100.0,90.0,1
68,381,61,25440.0,2,1,2,1,1,2,2,1,0,0,2,821.0,2.0,3,2,1911.0,47.5,49.0,13,14.5,88.0,0.625,25.0,34.5,2000.0,43.5,22.0,0.0,0.0,2.5,0.7,40.0,40.0,96.97,90.0,1
67,60,49,47105.0,2,1,2,1,1,2,2,1,0,1,1,813.0,1.0,1,2,1911.0,60.0,48.0,11,14.0,76.0,1.0,30.907563025210084,5.6,1600.0,55.6,38.8,0.0,0.0,2.5,0.7,40.0,40.0,96.97,90.0,1
67,33,49,47105.0,2,1,2,1,1,2,2,1,0,1,1,813.0,5.0,1,2,1911.0,60.0,48.0,12,16.0,72.0,1.0,30.907563025210084,15.2,1600.0,44.6,40.2,0.0,4.0,2.1,0.7,40.0,40.0,96.97,90.0,1
74,121,44,36197.0,1,1,2,1,1,2,2,1,0,0,3,816.0,9.0,3,2,1911.0,47.5,52.0,8,15.2,76.0,0.75,30.0,17.5,1700.0,48.7,33.8,0.0,0.0,2.5,0.8,35.0,40.0,114.3,100.0,0
75,184,13,38059.0,2,1,2,1,1,2,2,1,0,1,0,802.0,7.0,1,2,1911.0,42.5,52.0,9,16.8,80.0,0.625,40.0,0.0,1700.0,54.3,45.7,3.0,0.0,3.0,1.0,34.0,40.0,107.4,100.0,1
75,119,44,36197.0,1,1,2,1,1,2,2,1,0,1,3,815.0,9.0,3,5,1911.0,47.5,53.0,8,15.0,72.0,0.75,25.0,22.0,1500.0,45.9,32.1,0.0,0.0,2.5,0.8,35.0,40.0,114.3,100.0,0
72,124,44,36197.0,1,1,2,1,1,2,2,1,0,1,3,815.0,2.0,3,5,1911.0,47.5,58.0,9,14.0,85.0,0.75,28.0,16.5,1800.0,48.5,35.0,0.0,0.0,2.5,0.5,35.0,40.0,114.3,100.0,0
69,92,44,36197.0,1,1,2,1,1,2,2,1,0,1,3,816.0,2.0,3,5,1910.0,55.0,48.0,4,18.0,76.0,0.25,24.0,10.0,1600.0,60.0,30.0,0.0,0.0,3.0,0.9,35.0,40.0,93.55,90.0,0
73,385,10,38218.0,1,1,2,1,1,1,0,1,0,1,2,821.0,7.0,3,0,1911.0,30.0,52.0,9,16.5,80.0,0.625,40.0,0.0,1800.0,58.1,41.9,1.0,0.0,2.5,0.4,35.0,40.0,107.4,100.0,0
75,183,13,38059.0,2,1,2,1,1,2,2,1,0,0,0,802.0,2.0,1,2,1910.0,42.5,52.0,4,18.0,70.0,0.625,45.0,0.0,1700.0,58.8,41.2,0.0,0.0,3.0,0.7,34.0,40.0,103.125,100.0,1
77,329,61,25443.0,2,1,2,1,1,2,2,1,0,1,2,821.0,7.0,3,2,1911.0,47.5,54.0,8,14.0,65.0,0.625,25.0,16.1,1500.0,44.6,39.3,4.0,0.0,2.5,1.0,34.0,40.0,114.29,100.0,0
79,223,57,38240.0,2,1,2,1,1,2,2,1,2,1,0,802.0,7.0,1,5,1911.0,60.0,46.0,9,15.35979515828678,80.0,0.625,50.0,12.4,1391.0,51.5,36.1,2.0,0.0,2.7,1.0,38.5,40.0,114.29,100.0,1
79,225,57,38240.0,2,1,2,1,1,2,2,1,2,1,0,802.0,2.0,1,5,1911.0,60.0,46.0,9,15.35979515828678,70.0,0.625,50.0,19.0,1391.0,47.6,33.3,0.0,0.0,2.7,0.7,38.5,40.0,114.29,100.0,1
77,210,59,34522.0,1,1,2,1,1,1,2,1,0,1,3,816.0,9.0,2,2,1911.0,35.0,50.0,8,14.0,74.0,0.25,28.0,0.0,2500.0,58.8,41.2,0.0,0.0,2.5,0.7,30.0,40.0,114.29,100.0,1
77,199,59,34522.0,1,1,2,1,1,1,2,1,0,1,3,816.0,2.0,2,2,1911.0,40.0,50.0,8,13.0,74.0,0.25,25.0,0.0,2500.0,58.8,41.2,2.0,0.0,2.5,0.5,30.0,40.0,114.29,100.0,1
76,342,5,34587.0,1,1,2,1,1,1,0,1,0,0,2,827.0,2.0,3,0,1911.0,30.0,53.0,9,14.0,85.0,0.75,30.0,15.0,2290.0,50.0,35.0,0.0,0.0,2.0,1.5,33.0,40.0,110.7,100.0,1
76,335,5,34587.0,1,1,2,1,1,1,0,1,0,0,2,827.0,9.0,3,0,1911.0,30.0,53.0,8,15.0,80.0,0.75,30.0,15.0,2290.0,50.0,35.0,0.0,0.0,2.5,1.0,33.0,40.0,110.7,100.0,1
78,330,60,34756.0,1,1,1,1,1,1,0,1,0,1,2,824.0,2.0,3,0,1911.0,30.0,54.0,9,16.3,80.0,0.8125,30.0,0.0,2100.0,60.0,40.0,3.0,0.0,2.5,1.2,30.0,40.0,114.29,100.0,1
78,363,60,34756.0,1,1,1,1,1,1,0,1,0,1,2,824.0,9.0,3,0,1911.0,30.0,54.0,2,14.9,72.0,1.25,30.0,3.6,2100.0,60.2,36.1,1.5,0.0,2.5,1.2,30.0,40.0,114.29,100.0,1
81,101,66,34996.0,1,1,2,1,1,1,0,1,0,1,3,816.0,9.0,3,2,1910.0,35.0,43.0,11,13.0,75.0,0.75,30.907563025210084,0.0,2000.0,62.5,37.5,0.0,0.0,2.5,1.1,30.0,40.0,100.0,100.0,0
84,284,61,25445.0,2,1,2,1,1,2,2,1,0,1,2,821.0,7.0,3,2,1910.0,52.5,43.0,6,15.0,71.0,0.75,28.0,7.4,1500.0,53.2,39.4,0.0,0.0,2.5,1.0,34.0,40.0,98.3,100.0,0
85,288,44,36165.0,2,1,2,1,1,2,2,1,0,0,2,828.0,2.0,3,2,1910.0,65.0,43.0,2,16.0,78.0,0.75,30.0,12.0,2100.0,46.3,41.7,0.0,0.0,2.0,1.0,40.0,40.0,100.0,100.0,0
83,302,44,36165.0,2,1,2,1,1,2,2,1,0,0,2,828.0,9.0,3,2,1910.0,65.0,42.0,4,17.5,100.0,1.125,25.0,17.5,2250.0,48.5,34.0,0.0,0.0,2.5,1.0,40.0,40.0,100.0,100.0,1
83,288,44,36165.0,2,1,2,1,1,2,2,1,0,0,2,828.0,2.0,3,2,1910.0,65.0,42.0,2,17.0,80.0,1.0,22.0,15.0,2250.0,50.0,35.0,1.0,0.0,2.5,1.0,40.0,40.0,100.0,100.0,1
85,107,5,34588.0,1,1,2,1,1,1,0,1,0,1,3,815.0,9.0,3,0,1910.0,37.5,43.0,2,16.0,76.0,0.9375,30.907563025210084,0.0,2180.0,62.5,37.5,2.0,0.0,2.9,1.2,33.0,40.0,96.77,100.0,0
80,99,64,36059.0,1,2,2,1,1,1,0,1,0,1,3,815.0,2.0,3,0,1906.7816091954023,45.1679012345679,42.0,2,16.1,73.0,0.625,30.0,0.0,2000.0,61.9,38.1,0.0,0.0,2.8,1.0,30.0,39.056390977443606,103.03279135338346,99.59888059701493,0
81,101,65,34996.0,1,1,2,1,1,1,0,1,0,1,3,816.0,9.0,3,2,1910.0,35.0,43.0,11,13.0,75.0,0.75,30.907563025210084,0.0,2000.0,62.5,37.5,0.0,0.0,2.5,1.1,30.0,40.0,100.0,100.0,0
82,93,65,34996.0,1,1,2,1,1,1,0,1,0,1,3,816.0,9.0,3,2,1910.0,35.0,42.0,8,15.9,78.0,0.375,32.0,0.0,2150.0,62.5,37.5,0.0,0.0,1.7,0.9,30.0,40.0,101.67,100.0,0
83,126,5,34588.0,1,1,2,1,1,1,0,1,0,0,3,815.0,2.0,3,0,1910.0,40.0,43.0,4,15.5,85.0,0.75,25.0,4.7,2000.0,58.1,37.2,0.0,0.0,2.5,1.0,33.0,40.0,96.77,100.0,0
85,113,5,34588.0,1,1,2,1,1,1,0,1,0,1,3,815.0,2.0,3,0,1910.0,40.0,43.0,6,17.2,78.0,0.9375,30.907563025210084,1.0,2180.0,58.3,40.7,2.0,0.0,2.4,0.8,33.0,40.0,96.77,100.0,0
88,267,61,25466.0,2,1,2,1,1,2,2,1,0,1,2,821.0,7.0,3,2,1910.0,50.0,43.0,6,17.0,72.0,0.625,30.0,14.3,1600.0,47.6,38.1,0.0,0.0,2.5,1.0,34.0,40.0,96.77,100.0,0
92,299,61,25477.0,2,1,2,1,1,2,2,1,0,0,2,821.0,7.0,3,2,1911.0,50.0,42.0,2,17.0,73.0,0.4375,20.0,18.5,1800.0,46.3,35.1,2.0,0.0,2.5,1.0,34.0,40.0,100.0,100.0,0
89,233,49,47106.0,2,1,2,1,1,2,2,1,0,1,0,802.0,2.0,1,0,1910.0,40.0,43.0,2,13.5,76.0,0.75,52.0,4.4,1726.0,55.0,40.6,0.0,0.0,3.0,1.0,40.0,40.0,96.77,100.0,1
86,123,37,34716.0,1,1,2,1,1,2,0,1,0,1,3,816.0,9.0,3,2,1910.0,40.0,43.0,6,16.4,79.0,0.3125,35.0,0.5,2400.0,59.5,40.0,0.5,0.0,2.6,1.1,35.0,40.0,96.77,100.0,1
90,123,37,34716.0,1,1,2,1,1,2,0,1,0,0,3,816.0,9.0,3,2,1910.0,40.0,51.0,4,15.0,70.0,0.25,24.0,0.5,0.0,59.5,40.0,0.0,0.0,3.0,1.0,35.0,40.0,100.0,100.0,0
89,100,65,34997.0,1,1,2,1,1,1,0,1,0,0,3,815.0,1.0,3,0,1910.0,32.5,43.0,2,13.0,80.0,0.75,28.0,0.0,1500.0,62.5,37.5,0.0,0.0,0.0,0.0,30.0,40.0,100.0,100.0,0
86,90,37,34716.0,1,1,2,1,1,2,0,1,0,1,3,816.0,2.0,3,2,1910.0,40.0,43.0,4,15.6,81.0,0.5,34.0,0.0,2400.0,62.5,37.5,5.0,0.0,2.40093808630394,0.9,35.0,40.0,96.77,100.0,1
88,116,37,34716.0,1,1,2,1,1,2,0,1,0,1,3,816.0,7.0,3,2,1910.0,37.5,43.0,2,15.8,80.0,0.5,32.0,0.0,2400.0,62.5,37.5,5.0,0.0,2.5,0.9,35.0,40.0,96.77,100.0,1
86,191,59,34553.0,1,1,2,1,1,1,0,1,0,1,2,827.0,2.0,2,0,1910.0,45.0,42.0,6,14.9,75.0,1.0,25.0,10.5,1660.0,52.6,36.9,0.0,0.0,2.5,1.0,30.0,40.0,101.67,100.0,1
86,190,59,34553.0,1,1,2,1,1,1,0,1,0,1,2,827.0,9.0,2,0,1910.0,45.0,42.0,2,14.0,80.0,0.7243334970530452,20.0,7.6,1823.359168241966,54.3,38.1,0.0,0.0,2.40093808630394,0.987593984962406,30.0,40.0,101.67,100.0,1
88,266,44,36166.0,1,1,2,1,1,2,0,1,0,0,2,828.0,2.0,3,2,1910.0,45.0,43.0,2,16.0,80.0,0.75,30.0,3.1,2200.0,51.0,45.9,0.0,0.0,2.5,1.3,35.0,40.0,103.33,100.0,1
88,331,44,36166.0,1,1,2,1,1,2,0,1,0,0,2,828.0,9.0,3,2,1910.0,50.0,43.0,2,15.5,72.0,0.75,30.0,5.1,2200.0,50.6,44.3,0.0,0.0,2.5,1.3,35.0,40.0,96.77,100.0,1
87,74,49,47106.0,2,1,2,1,1,2,2,1,0,0,0,802.0,7.0,1,2,1910.0,40.0,45.0,4,13.6,90.0,0.75,45.0,0.0,1386.0,62.5,37.5,0.0,0.0,3.0,0.7,40.0,40.0,96.77,100.0,0
91,74,49,47106.0,2,1,2,1,1,2,2,1,0,0,0,802.0,7.0,1,2,1910.0,40.0,42.0,2,15.0,65.0,0.75,55.0,0.0,1650.0,62.5,37.5,0.0,0.0,2.5,1.0,40.0,40.0,96.77,100.0,0
95,371,10,34442.0,2,1,2,1,1,2,2,1,0,0,2,821.0,7.0,3,2,1910.0,50.0,43.0,6,14.0,74.0,0.625,20.0,2.2,1800.0,56.2,41.6,0.0,0.0,3.0,1.0,38.0,40.0,96.875,100.0,0
92,111,65,34997.0,1,1,2,1,1,1,0,1,0,1,3,815.0,9.0,3,0,1910.0,50.0,47.0,2,16.2,74.0,0.75,28.0,10.8,2000.0,53.4,35.8,0.0,0.0,2.5,1.3,30.0,40.0,100.0,100.0,0
93,105,65,34997.0,1,1,2,1,1,1,0,1,0,1,3,815.0,2.0,3,0,1910.0,50.0,47.0,6,16.0,92.0,0.75,35.0,0.0,1800.0,68.0,32.0,1.0,0.0,2.6,1.2,30.0,40.0,100.0,100.0,0
100,248,60,34759.0,1,1,1,1,1,1,0,1,0,1,3,816.0,1.0,2,0,1910.0,32.5,47.0,6,16.1,88.0,0.3125,28.0,0.0,2189.0,62.5,37.5,0.0,0.0,2.4,0.8,30.0,40.0,100.0,100.0,1
100,249,60,34759.0,1,1,1,1,1,1,0,1,0,1,3,816.0,2.0,2,0,1910.0,32.5,47.0,2,20.0,79.0,0.3125,29.0,0.0,2189.0,58.1,41.9,5.0,0.0,2.5,1.25,30.0,40.0,100.0,100.0,1
96,110,41,34781.0,1,1,2,1,1,2,0,1,0,1,3,816.0,2.0,3,2,1910.0,70.0,43.0,8,18.1,78.0,0.5,28.0,14.4,2125.0,48.1,37.5,5.0,0.0,3.0,0.9,33.0,40.0,100.0,100.0,1
96,97,41,34781.0,1,1,2,1,1,2,0,1,0,1,3,816.0,9.0,3,2,1910.0,70.0,43.0,4,16.0,77.0,0.8175,28.0,15.9,2125.0,46.5,37.6,3.0,0.0,1.75,0.6,33.0,40.0,100.0,100.0,1
100,251,60,34759.0,1,1,1,1,1,1,0,1,0,1,3,816.0,9.0,2,0,1910.0,40.0,47.0,2,16.53,78.0,0.8125,24.0,0.0,2189.0,58.8,41.2,0.0,0.0,2.0,0.8,30.0,40.0,100.0,100.0,1
94,114,65,34997.0,1,1,2,1,1,1,0,1,0,1,3,815.0,2.0,3,0,1910.0,32.5,45.0,4,14.0,94.0,0.625,25.0,0.0,1800.0,66.7,33.3,0.0,0.0,2.1,1.0,30.0,40.0,100.0,100.0,0
99,250,60,34259.0,1,1,1,1,1,1,0,1,0,0,3,815.0,1.0,2,0,1911.0,40.0,47.0,6,15.0,88.0,0.5,34.0,0.0,1700.0,62.5,37.5,0.0,0.0,0.0,0.0,30.0,40.0,100.0,100.0,0
97,233,49,47106.0,2,1,2,1,1,2,2,1,0,1,0,802.0,2.0,1,2,1911.0,40.0,46.0,8,15.0,70.0,0.75,50.0,0.0,1800.0,53.9,46.1,0.0,0.0,2.5,1.0,40.0,40.0,100.0,100.0,0
98,74,49,47106.0,2,1,2,1,1,2,2,1,0,0,0,802.0,7.0,1,2,1911.0,40.0,50.0,4,14.0,70.0,0.75,45.0,0.0,1800.0,60.2,39.8,0.0,0.0,2.5,1.0,40.0,40.0,100.0,100.0,0
92,359,61,25447.0,2,1,2,1,1,2,2,1,0,0,2,821.0,2.0,3,2,1911.0,45.0,41.0,2,15.0,78.0,0.75,20.0,14.6,1800.0,48.5,36.9,0.0,0.0,2.5,1.0,34.0,40.0,100.0,100.0,1
93,186,59,34554.0,1,1,2,1,1,2,0,1,0,1,2,827.0,2.0,2,2,1910.0,45.0,42.0,2,14.0,75.0,1.0,20.0,11.2,1800.0,51.0,37.8,8.0,0.0,2.5,1.0,35.0,40.0,100.0,100.0,1
93,187,59,34554.0,1,1,2,1,1,2,0,1,0,1,2,827.0,9.0,2,2,1911.0,45.0,42.0,9,14.0,75.0,1.0,20.0,0.0,1800.0,58.9,41.1,8.0,0.0,3.0,2.0,35.0,40.0,100.0,100.0,1
91,362,44,36167.0,1,1,2,1,1,2,0,1,0,1,2,828.0,2.0,3,3,1910.0,45.0,41.0,9,15.8,78.0,1.0,40.0,0.0,2300.0,62.5,37.5,4.0,0.0,2.5,1.4,35.0,40.0,100.0,100.0,1
91,360,44,36167.0,1,1,2,1,1,2,0,1,0,1,2,828.0,9.0,3,3,1910.0,45.0,41.0,2,14.6,74.0,1.0,32.0,21.0,2300.0,47.6,31.4,4.0,0.0,2.5,1.1,35.0,40.0,96.77,100.0,1
101,257,61,25450.0,2,1,2,1,1,2,2,1,0,1,2,821.0,7.0,3,2,1910.0,45.0,42.0,12,14.8,72.0,0.625,20.0,0.0,1800.0,58.8,41.2,0.0,0.0,2.5,0.9,34.0,40.0,106.25,100.0,1
101,123,46,36805.0,2,1,2,1,1,2,2,1,0,1,3,815.0,9.0,3,5,1910.0,50.0,42.0,6,16.0,88.0,0.75,33.0,11.5,1650.0,52.1,36.4,0.0,0.0,2.5,1.0,38.0,40.0,106.25,100.0,1
101,105,46,36805.0,2,1,2,1,1,2,2,1,0,0,3,815.0,2.0,3,5,1910.0,50.0,42.0,8,17.0,88.0,0.75,30.0,0.0,1600.0,62.5,27.5,5.0,0.0,2.6,1.0,38.0,40.0,106.25,100.0,0
101,105,46,36805.0,2,1,2,1,1,2,1,1,0,1,3,815.0,2.0,3,5,1910.0,50.0,42.0,4,15.0,90.0,1.0,35.0,0.0,1650.0,55.5,44.5,0.0,0.0,2.5,1.0,38.0,40.0,100.0,100.0,0
101,258,61,25450.0,2,1,2,1,1,2,2,1,0,1,2,821.0,2.0,3,2,1906.7816091954023,50.0,42.0,11,15.5,73.0,0.625,20.0,3.6,1800.0,60.2,36.2,0.0,0.0,2.5,0.9,34.0,40.0,106.25,100.0,1
102,239,6,38120.0,2,1,2,1,1,2,1,1,0,1,3,815.0,2.0,1,2,1910.0,45.0,43.0,8,20.0,84.0,0.625,33.0,5.780578512396694,1200.0,55.63853305785125,38.56764462809917,0.0,0.0,2.5,0.5,40.0,40.0,106.25,100.0,0
103,316,25,34692.0,1,1,2,1,1,1,2,1,0,0,2,824.0,2.0,3,0,1910.0,45.0,42.0,8,15.0,70.0,0.8125,40.0,0.0,1500.0,58.8,41.2,3.0,0.0,2.0,1.0,30.0,40.0,100.0,100.0,0
103,247,58,35001.0,2,1,2,1,1,2,2,1,0,1,3,816.0,9.0,2,2,1910.0,40.0,42.0,2,12.7,84.0,0.5,32.0,0.0,1750.0,62.5,37.5,0.0,0.0,2.5,0.9,40.0,40.0,100.0,100.0,1
103,294,30,23048.0,2,1,2,1,1,2,2,1,0,1,2,821.0,7.0,3,2,1910.0,40.0,42.0,9,15.5,64.0,0.625,20.0,10.5,1550.0,52.6,36.9,0.0,0.0,2.0,0.6,40.0,40.0,106.25,100.0,1
103,377,30,23048.0,2,1,2,1,1,2,2,1,0,1,2,821.0,2.0,3,2,1910.0,40.0,42.0,9,16.0,78.0,0.625,20.0,0.0,1550.0,62.5,37.5,0.0,0.0,2.5,1.0,40.0,40.0,106.25,100.0,1
103,167,2,27490.0,1,1,2,1,1,2,0,1,0,0,0,802.0,2.0,1,2,1910.0,32.0,42.0,4,16.0,70.0,0.625,46.0,0.0,1350.0,60.2,39.8,0.0,0.0,3.0,1.0,34.0,40.0,100.0,100.0,1
103,67,2,27490.0,1,1,2,1,1,2,0,1,0,0,0,802.0,7.0,1,2,1910.0,32.0,42.0,4,16.0,70.0,0.625,48.0,0.0,1350.0,63.9,36.1,0.0,0.0,3.0,1.0,34.0,40.0,100.0,100.0,1
110,314,61,25452.0,2,1,2,1,1,2,2,1,0,1,2,821.0,7.0,3,2,1910.0,67.5,50.0,1,16.5,73.0,0.875,20.0,18.1,1800.0,47.6,34.3,0.0,0.0,2.5,0.8,34.0,40.0,110.71,100.0,0
111,127,6,38121.0,2,1,2,1,1,2,2,1,0,1,3,815.0,9.0,1,0,1911.0,45.0,60.0,8,16.0,88.0,0.75,33.0,0.0,1500.0,56.8,43.2,0.0,0.0,2.9,1.1,40.0,40.0,103.22,100.0,0
103,254,58,35001.0,2,1,2,1,1,2,1,1,0,0,3,816.0,2.0,2,2,1910.0,42.0,42.0,6,14.5,78.0,1.0,28.0,0.0,1800.0,61.7,38.3,0.0,0.0,2.5,2.0,40.0,40.0,100.0,100.0,0
105,140,6,38121.0,2,1,2,1,1,2,1,1,0,0,3,815.0,2.0,1,0,1910.0,45.0,40.0,8,16.0,89.0,0.625,22.0,0.0,1300.0,60.0,40.0,1.0,0.0,2.5,1.0,40.0,40.0,106.45,100.0,0
106,131,6,38121.0,2,1,2,1,1,2,1,1,0,0,3,815.0,2.0,1,0,1910.0,45.0,42.0,6,14.0,89.0,0.75,26.0,0.0,1450.0,58.8,41.2,1.0,0.0,2.5,1.0,40.0,40.0,103.22,100.0,0
108,43,22,35525.0,2,1,2,1,1,2,2,1,0,0,3,815.0,9.0,1,2,1910.0,40.0,54.0,8,14.8,87.0,0.7243334970530452,29.0,0.0,1000.0,58.8,41.2,0.0,0.0,2.9,1.0,40.0,40.0,106.45,100.0,0
106,135,6,38121.0,2,1,2,1,1,2,2,1,0,0,3,815.0,9.0,1,0,1910.0,45.0,42.0,11,16.0,83.0,0.625,30.0,0.0,1950.0,58.8,41.2,0.0,0.0,2.5,1.0,40.0,40.0,106.45,100.0,0
108,32,34,34099.0,2,1,2,1,1,2,2,1,0,0,0,802.0,2.0,1,2,1910.0,45.0,41.0,6,13.3,70.0,0.75,50.0,0.0,1700.0,60.2,39.8,0.0,0.0,3.0,0.8,38.0,40.0,117.85,100.0,1
108,35,34,34099.0,2,1,2,1,1,2,2,1,0,0,0,802.0,7.0,1,2,1910.0,45.0,41.0,6,13.3,70.0,0.75,50.0,0.0,1700.0,63.9,36.1,0.0,0.0,3.0,0.7,38.0,40.0,117.85,100.0,1
103,247,58,35001.0,2,1,2,1,1,2,2,1,0,0,3,816.0,9.0,2,2,1906.7816091954023,35.0,42.0,2,15.5,80.0,1.0,26.0,0.0,1800.0,62.5,37.5,3.0,0.0,2.5,2.0,40.0,40.0,100.0,100.0,1
110,388,61,25452.0,2,1,2,1,1,2,2,1,0,1,2,821.0,2.0,3,2,1910.0,65.0,50.0,2,15.1,75.0,0.625,20.0,19.0,1800.0,47.6,33.4,0.0,0.0,2.7,0.6,34.0,40.0,110.71,100.0,1
106,380,61,25451.0,2,1,2,1,1,2,2,1,0,1,2,821.0,7.0,3,2,1910.0,55.0,40.0,8,15.1,69.0,0.625,20.0,19.5,1450.0,44.2,36.3,0.0,0.0,2.5,0.9,34.0,40.0,106.45,100.0,1
112,7,49,48201.0,2,1,2,1,1,2,2,1,0,1,3,815.0,2.0,1,2,1911.0,62.0,52.0,13,15.0,78.0,0.75,28.0,5.9,1400.0,58.8,35.3,4.0,0.0,2.5,0.8,40.0,40.0,103.22,100.0,0
104,209,59,34556.0,1,1,2,1,1,1,0,1,0,1,3,816.0,2.0,2,0,1910.0,37.5,42.0,2,16.0,70.0,0.375,28.0,0.0,2400.0,58.8,41.2,3.0,0.0,3.0,0.8,30.0,40.0,106.45,100.0,0
108,61,22,35525.0,2,1,2,1,1,2,2,1,0,1,3,815.0,2.0,1,2,1910.0,40.0,54.0,6,22.2,77.0,0.625,32.0,6.25,1000.0,56.25,37.5,0.0,0.0,3.0,1.2,40.0,40.0,106.45,100.0,0
106,197,59,34556.0,1,1,2,1,1,1,0,1,0,1,3,816.0,9.0,2,0,1910.0,37.5,40.0,2,14.0,80.0,0.25,24.0,0.0,2400.0,58.8,41.2,2.0,0.0,2.5,0.8,30.0,40.0,106.45,100.0,1
109,207,59,34556.0,1,1,2,1,1,1,0,1,0,1,3,816.0,2.0,2,0,1910.0,37.5,50.0,2,15.5,95.0,0.625,26.0,0.0,2350.0,62.5,37.5,1.0,0.0,2.6,0.6,30.0,40.0,106.45,100.0,1
107,217,59,34556.0,1,1,2,1,1,1,0,1,0,1,3,816.0,2.0,2,0,1910.0,37.5,41.0,2,15.0,80.0,0.5,30.0,0.0,2398.0,58.8,41.2,9.0,0.0,2.5,0.7,30.0,40.0,106.45,100.0,1
105,321,5,34590.0,1,1,2,1,1,1,0,1,0,1,2,827.0,9.0,3,0,1910.0,50.0,40.0,8,15.0,72.0,0.75,30.0,0.0,2233.0,58.8,41.2,8.0,0.0,1.5,1.0,33.0,40.0,106.45,100.0,1
105,298,5,34590.0,1,1,2,1,1,1,0,1,0,1,2,827.0,2.0,3,0,1910.0,50.0,40.0,4,15.0,88.0,0.75,30.0,0.0,2233.0,58.8,41.2,8.0,0.0,3.0,1.0,33.0,40.0,106.45,100.0,1
